DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Parkrow Care Limited,645.68,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Annwyl Limited t/a Bluebird Care,647.33,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,1st Grade Care Limited,665.42,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,All Saints DC Limited,690.20,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Annwyl Limited t/a Bluebird Care,702.81,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Annwyl Limited t/a Bluebird Care,737.89,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Parkrow Care Limited,768.60,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Parkrow Care Limited,768.60,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,All Saints DC Limited,771.12,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,GJ Care & Training Limited,777.19,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Parkrow Care Limited,788.60,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,GJ Care & Training Limited,794.92,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Annwyl Limited t/a Bluebird Care,810.43,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Annwyl Limited t/a Bluebird Care,810.43,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Annwyl Limited t/a Bluebird Care,810.43,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Willowmere Home Care Agency Limited,815.92,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,GJ Care & Training Limited,823.34,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Parkrow Care Limited,828.52,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Willowmere Home Care Agency Limited,856.30,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,All Saints DC Limited,861.60,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Annwyl Limited t/a Bluebird Care,863.24,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,All Saints DC Limited,869.98,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Willowmere Home Care Agency Limited,884.38,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Willowmere Home Care Agency Limited,884.38,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Willowmere Home Care Agency Limited,898.10,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Willowmere Home Care Agency Limited,932.40,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,All Saints DC Limited,968.68,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Annwyl Limited t/a Bluebird Care,986.40,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Willowmere Home Care Agency Limited,993.88,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,215489,Lovine Care Limited,527.15,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,216179,All Saints DC Limited,512.71,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,216179,Willowmere Home Care Agency Limited,613.20,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,216179,All Saints DC Limited,640.92,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,216179,1st Grade Care Limited,762.40,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,216179,Parkrow Care Limited,788.60,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,217909,GJ Care & Training Limited,909.68,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,218419,1st Grade Care Limited,550.02,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,218419,Dove Home Care Agency Limited,"1,312.85",REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,28/11/2022,218419,Dove Home Care Agency Limited,"3,000.00",REVENUE,,,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28/11/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"-1,872.00",REVENUE,,,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28/11/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"-1,792.00",REVENUE,,,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28/11/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,360.00",REVENUE,,,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28/11/2022,260060,Pathway Care Limited T/A Calon Cymru Fostering,"3,510.00",REVENUE,,,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,28/11/2022,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,898.20,REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,323680,Capita Glamorgan Consultancy Limited T/A Redstart,"1,400.00",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,323680,Capita Glamorgan Consultancy Limited T/A Redstart,"2,893.56",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,323680,Capita Glamorgan Consultancy Limited T/A Redstart,"4,942.00",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,323687,Ace Site Services (UK) Limited,850.00,REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Kordel Limited,838.50,REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Kordel Limited,865.38,REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Kordel Limited,975.00,REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Kordel Limited,"1,006.25",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Kordel Limited,"1,008.00",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Tom Prichard Contracting Limited,"1,462.50",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Tom Prichard Contracting Limited,"1,462.50",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Tom Prichard Contracting Limited,"1,462.50",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Tom Prichard Contracting Limited,"1,742.50",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Kordel Limited,"2,592.20",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Kordel Limited,"2,952.02",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Kordel Limited,"2,952.02",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Kordel Limited,"3,157.96",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Tom Prichard Contracting Limited,"3,420.00",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325406,Tom Prichard Contracting Limited,"4,940.00",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325644,Centregreat Limited,"260,457.37",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325681,Kordel Limited,"2,513.45",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325681,Kordel Limited,"2,513.45",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325810,Vaisala Limited,"6,578.00",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325851,Kordel Limited,"1,505.45",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,325851,Kordel Limited,"3,062.02",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,28/11/2022,333013,Ace Site Services (UK) Limited,"1,200.00",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,28/11/2022,333201,Barry Town Council,"6,704.50",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,28/11/2022,333500,Boverton Nurseries Limited,"1,417.85",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,28/11/2022,341220,Corporate Document Services Limited,"1,669.50",REVENUE,,,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,28/11/2022,365786,First Cymru Buses Limited,"7,077.59",REVENUE,,,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,28/11/2022,400050,Geldards LLP,"15,428.00",REVENUE,,,
REGULATORY SERVICES SHARED SERVICES,COMMERCIAL SERVICES,28/11/2022,403219,Abacus Management and Training Consultancy Limited,555.00,REVENUE,,,
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,28/11/2022,403220,Abacus Management and Training Consultancy Limited,555.00,REVENUE,,,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,28/11/2022,422201,UK Gutter Maintenance Limited,695.00,REVENUE,,,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,28/11/2022,440539,Castleland Community Association,500.00,REVENUE,,,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,28/11/2022,440539,Glamorgan Voluntary Services,"1,250.00",REVENUE,,,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,28/11/2022,440539,Cadog's Corner Development Group t/a Victoria Park Community Centre,"16,000.00",REVENUE,,,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,28/11/2022,831556,Alun Griffiths (Contractors) Limited,"19,133.49",CAPITAL,,,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28/11/2022,842181,PL Scaffolding Solutions Limited,"3,485.00",CAPITAL,,,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,28/11/2022,842181,Concept Fire & Security Limited,"15,092.10",CAPITAL,,,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,29/11/2022,100143,Portakabin Limited,"10,040.32",REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,Howden Joinery Limited,527.86,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,NSM Training & Consultancy Limited,550.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,Ricoh UK Limited,995.72,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,Forces Fitness Limited,"1,440.00",REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,A-Day Consultants Limited T/A Academics,"2,797.43",REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,A-Day Consultants Limited T/A Academics,"3,065.13",REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,Celtic Teachers Limited,724.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,Celtic Teachers Limited,724.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,Celtic Teachers Limited,905.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101005,Celtic Teachers Limited,905.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101055,Bay Resourcing Limited,"3,678.92",REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101063,Manhire Jobshop Limited,947.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101063,Teaching Personnel Limited,609.75,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101094,A-Day Consultants Limited T/A Academics,986.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101145,Apollo Teaching Services Limited,527.65,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101145,Apollo Teaching Services Limited,800.83,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101145,Apollo Teaching Services Limited,982.95,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,101304,Teaching Personnel Limited,"1,506.46",REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,102593,A Class Apart Limited,"6,731.33",REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,29/11/2022,102593,Joe Rowson,"1,260.00",REVENUE,,,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,29/11/2022,102621,Ibex Shuttle Limited,"1,450.00",REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,29/11/2022,103095,Now Education Group Limited,549.25,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,29/11/2022,103110,New Directions (Education) Limited,988.10,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,29/11/2022,103171,A-Day Consultants Limited T/A Academics,537.55,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,29/11/2022,103229,Millennium Personnel Services (Education) Limited t/a MPS Education,"1,029.09",REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,29/11/2022,103304,Teaching Personnel Limited,609.75,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,29/11/2022,103315,New Directions (Education) Limited,651.72,REVENUE,,,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,29/11/2022,103412,Apollo Teaching Services Limited,693.10,REVENUE,,,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,29/11/2022,120051,Kyle Hill t/a Hurt So Good,-675.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,29/11/2022,120052,Kyle Hill t/a Hurt So Good,-675.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,29/11/2022,120057,Kyle Hill t/a Hurt So Good,-675.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,29/11/2022,120059,Kyle Hill t/a Hurt So Good,-675.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,29/11/2022,120080,Askews & Holts Library Services Limited,602.59,REVENUE,,,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,29/11/2022,120080,Lorensbergs  Limited,"3,500.00",REVENUE,,,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,29/11/2022,140126,In-Trac Training & Consultancy Limited,"1,700.00",REVENUE,,,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,29/11/2022,140127,In-Trac Training & Consultancy Limited,850.00,REVENUE,,,
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,29/11/2022,156002,ARC Electrical Engineering Solutions Limited,936.64,REVENUE,,,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,29/11/2022,212741,IOS Recruitment & Training Services Limited,507.22,REVENUE,,,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,29/11/2022,212781,IOS Recruitment & Training Services Limited,523.53,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215121,E.Novation UK Limited,"3,656.50",REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,501.50,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Care In Wales Limited T/A Care in the Vale,511.48,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,519.61,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Heidi Christoforato t/a Churchfields Home Care,520.06,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,iMeUs Healthcare Limited,630.00,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,iMeUs Healthcare Limited,700.00,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,iMeUs Healthcare Limited,700.00,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Care In Wales Limited T/A Care in the Vale,744.54,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Care In Wales Limited T/A Care in the Vale,788.42,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Care In Wales Limited T/A Care in the Vale,798.42,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,iMeUs Healthcare Limited,810.00,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Care In Wales Limited T/A Care in the Vale,825.24,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Care In Wales Limited T/A Care in the Vale,855.24,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,875.00,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,915.12,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,975.06,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,iMeUs Healthcare Limited,980.00,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,iMeUs Healthcare Limited,"1,260.00",REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Cardiff Homecare Limited,549.18,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Cardiff Homecare Limited,641.48,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Moorhouse Care Services Limited t/a Moor House Residential Care Home,993.44,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Foxtroy Limited T/A Foxtroy Residential Home,500.27,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,503.60,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,513.79,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,516.15,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,HC-One Limited t/a Glanffrwd Care Home,517.42,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,521.23,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Waverley Care Centre Limited,522.31,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Waverley Care Centre Limited,524.91,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,533.10,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),533.25,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,534.67,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,538.19,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Northcote Developments Limited,538.78,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Northcote Developments Limited,547.13,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Baltimore Care Limited,547.87,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,549.36,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,551.82,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Northcote Developments Limited,558.22,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,559.14,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,564.85,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,566.04,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,568.95,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,576.55,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,583.88,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,584.97,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,584.97,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,584.97,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Hebron Hall Limited,584.97,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,584.97,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,584.97,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,584.97,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Northcote Developments Limited,584.97,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Waverley Care Centre Limited,584.97,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,586.38,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,592.16,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,593.19,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,594.41,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,The Manor House St Hilary Limited T/A Milsom House,594.58,REVENUE,,,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,29/11/2022,215489,Hebron Hall Limited,595.88,REVENUE,,,
